datetime,PM2.5,PM10,O3,CO,Temperature,Humidity,hour,dayofweek,month
2022-05-11 04:00:00,46.3333333333333,48.3333333333333,27.6666666666667,370.166666666667,14.9158333333333,61.0158333333333,4,2,5
2022-05-11 05:00:00,52.25,54.25,30.75,375.583333333333,14.4191666666667,62.6891666666667,5,2,5
2022-05-11 06:00:00,57.75,59.75,30.25,440.833333333333,14.1416666666667,62.5016666666667,6,2,5
2022-05-11 07:00:00,52.7272727272727,54.7272727272727,31.8181818181818,451.272727272727,14.6254545454545,61.1218181818182,7,2,5
2022-05-11 08:00:00,44.1666666666667,46.1666666666667,30.1666666666667,418.083333333333,17.445,51.9008333333333,8,2,5
2022-05-11 09:00:00,38.5,40.5,41.5833333333333,411.25,16.8133333333333,56.3166666666667,9,2,5
2022-05-11 10:00:00,42.0833333333333,44.0833333333333,41.1666666666667,417.25,17.8058333333333,54.2116666666667,10,2,5
2022-05-11 11:00:00,30.5833333333333,32.4166666666667,37.0,406.916666666667,19.4883333333333,47.2025,11,2,5
2022-05-11 12:00:00,29.25,30.5833333333333,42.9166666666667,409.416666666667,21.4466666666667,41.2741666666667,12,2,5
2022-05-11 13:00:00,69.9166666666667,71.9166666666667,43.75,415.416666666667,23.7041666666667,35.3891666666667,13,2,5
2022-05-11 14:00:00,66.5833333333333,68.5833333333333,36.5,403.333333333333,24.2033333333333,31.26,14,2,5
2022-05-11 15:00:00,40.1666666666667,41.6666666666667,30.0,403.5,26.4266666666667,24.0858333333333,15,2,5
2022-05-11 16:00:00,45.5,47.1666666666667,31.6666666666667,388.166666666667,25.8008333333333,19.2916666666667,16,2,5
2022-05-11 17:00:00,25.75,27.0833333333333,38.3333333333333,392.833333333333,26.1633333333333,17.8441666666667,17,2,5
2022-05-11 18:00:00,40.0,41.5833333333333,46.1666666666667,392.25,25.3991666666667,20.5275,18,2,5
2022-05-11 19:00:00,54.75,56.75,48.6666666666667,386.5,22.1225,23.8525,19,2,5
2022-05-11 20:00:00,52.75,54.75,47.5833333333333,389.166666666667,20.21,25.9541666666667,20,2,5
2022-05-11 21:00:00,55.1666666666667,57.1666666666667,43.8333333333333,395.916666666667,19.1933333333333,31.5566666666667,21,2,5
2022-05-11 22:00:00,19.0833333333333,20.25,43.0833333333333,395.083333333333,18.145,36.6766666666667,22,2,5
2022-05-11 23:00:00,10.6666666666667,11.6666666666667,42.6666666666667,381.833333333333,17.1325,42.3916666666667,23,2,5
2022-05-12 00:00:00,13.0833333333333,14.0833333333333,47.0833333333333,372.333333333333,15.9116666666667,52.4175,0,3,5
